source_path,relative_path,file_name,extension,dataset_group,class_label,specimen,sample_id,marker,dilution,magnification,image_index,replicate_or_position,parse_confidence,parsed_pattern,recommended_split_group,recommended_train_path,size_mb,modified_time,notes
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号1-6(10倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号1-6(10倍).tif,肿瘤SK类皮下IKZF1序号1-6(10倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号1__10x,肿瘤SK类皮下,序号1,IKZF1,,10x,6,6,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号1__10x\肿瘤SK类皮下IKZF1序号1-6(10倍).tif,43.82,2026-03-23T01:19:38.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号1-7(10倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号1-7(10倍).tif,肿瘤SK类皮下IKZF1序号1-7(10倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号1__10x,肿瘤SK类皮下,序号1,IKZF1,,10x,7,7,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号1__10x\肿瘤SK类皮下IKZF1序号1-7(10倍).tif,42.13,2026-03-23T01:22:08.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号1-8(10倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号1-8(10倍).tif,肿瘤SK类皮下IKZF1序号1-8(10倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号1__10x,肿瘤SK类皮下,序号1,IKZF1,,10x,8,8,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号1__10x\肿瘤SK类皮下IKZF1序号1-8(10倍).tif,42.96,2026-03-23T01:24:00.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号1-9(10倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号1-9(10倍).tif,肿瘤SK类皮下IKZF1序号1-9(10倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号1__10x,肿瘤SK类皮下,序号1,IKZF1,,10x,9,9,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号1__10x\肿瘤SK类皮下IKZF1序号1-9(10倍).tif,43.71,2026-03-23T01:26:14.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-1(10倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-1(10倍).tif,肿瘤SK类皮下IKZF1序号2-1(10倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号2__10x,肿瘤SK类皮下,序号2,IKZF1,,10x,1,1,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号2__10x\肿瘤SK类皮下IKZF1序号2-1(10倍).tif,43.79,2026-03-23T01:30:48.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-2(10倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-2(10倍).tif,肿瘤SK类皮下IKZF1序号2-2(10倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号2__10x,肿瘤SK类皮下,序号2,IKZF1,,10x,2,2,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号2__10x\肿瘤SK类皮下IKZF1序号2-2(10倍).tif,44.03,2026-03-23T01:31:56.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-3(10倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-3(10倍).tif,肿瘤SK类皮下IKZF1序号2-3(10倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号2__10x,肿瘤SK类皮下,序号2,IKZF1,,10x,3,3,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号2__10x\肿瘤SK类皮下IKZF1序号2-3(10倍).tif,42.95,2026-03-23T01:33:50.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-4(10倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-4(10倍).tif,肿瘤SK类皮下IKZF1序号2-4(10倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号2__10x,肿瘤SK类皮下,序号2,IKZF1,,10x,4,4,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号2__10x\肿瘤SK类皮下IKZF1序号2-4(10倍).tif,43.61,2026-03-23T01:35:08.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-5(10倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-5(10倍).tif,肿瘤SK类皮下IKZF1序号2-5(10倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号2__10x,肿瘤SK类皮下,序号2,IKZF1,,10x,5,5,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号2__10x\肿瘤SK类皮下IKZF1序号2-5(10倍).tif,41.49,2026-03-23T01:36:24.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-6(10倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-6(10倍).tif,肿瘤SK类皮下IKZF1序号2-6(10倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号2__10x,肿瘤SK类皮下,序号2,IKZF1,,10x,6,6,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号2__10x\肿瘤SK类皮下IKZF1序号2-6(10倍).tif,43.8,2026-03-23T01:37:58.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-7(10倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-7(10倍).tif,肿瘤SK类皮下IKZF1序号2-7(10倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号2__10x,肿瘤SK类皮下,序号2,IKZF1,,10x,7,7,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号2__10x\肿瘤SK类皮下IKZF1序号2-7(10倍).tif,43.59,2026-03-23T01:38:52.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-8(10倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号2-8(10倍).tif,肿瘤SK类皮下IKZF1序号2-8(10倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号2__10x,肿瘤SK类皮下,序号2,IKZF1,,10x,8,8,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号2__10x\肿瘤SK类皮下IKZF1序号2-8(10倍).tif,43.2,2026-03-23T01:40:04.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-(20倍).tif,肿瘤SK类皮下IKZF1序号3-(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,,,medium,sy2_specimen_marker_sequence_missing_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-(20倍).tif,39.61,2026-03-24T01:15:38.000Z,missing image index after dash
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-1(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-1(20倍).tif,肿瘤SK类皮下IKZF1序号3-1(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,1,1,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-1(20倍).tif,40.64,2026-03-24T01:09:08.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-10(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-10(20倍).tif,肿瘤SK类皮下IKZF1序号3-10(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,10,10,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-10(20倍).tif,40.08,2026-03-24T01:17:20.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-11(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-11(20倍).tif,肿瘤SK类皮下IKZF1序号3-11(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,11,11,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-11(20倍).tif,39.5,2026-03-24T01:18:00.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-12(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-12(20倍).tif,肿瘤SK类皮下IKZF1序号3-12(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,12,12,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-12(20倍).tif,41.64,2026-03-24T01:18:52.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-13(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-13(20倍).tif,肿瘤SK类皮下IKZF1序号3-13(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,13,13,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-13(20倍).tif,39.06,2026-03-24T01:19:34.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-14(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-14(20倍).tif,肿瘤SK类皮下IKZF1序号3-14(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,14,14,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-14(20倍).tif,40,2026-03-24T01:20:20.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-15(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-15(20倍).tif,肿瘤SK类皮下IKZF1序号3-15(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,15,15,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-15(20倍).tif,40.31,2026-03-24T01:20:48.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-2(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-2(20倍).tif,肿瘤SK类皮下IKZF1序号3-2(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,2,2,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-2(20倍).tif,39.72,2026-03-24T01:10:52.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-3(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-3(20倍).tif,肿瘤SK类皮下IKZF1序号3-3(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,3,3,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-3(20倍).tif,40.17,2026-03-24T01:11:54.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-4(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-4(20倍).tif,肿瘤SK类皮下IKZF1序号3-4(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,4,4,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-4(20倍).tif,40.51,2026-03-24T01:12:40.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-5(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-5(20倍).tif,肿瘤SK类皮下IKZF1序号3-5(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,5,5,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-5(20倍).tif,40.61,2026-03-24T01:13:18.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-6(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-6(20倍).tif,肿瘤SK类皮下IKZF1序号3-6(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,6,6,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-6(20倍).tif,40.37,2026-03-24T01:13:52.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-7(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-7(20倍).tif,肿瘤SK类皮下IKZF1序号3-7(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,7,7,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-7(20倍).tif,39.23,2026-03-24T01:14:38.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-8(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-8(20倍).tif,肿瘤SK类皮下IKZF1序号3-8(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,8,8,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-8(20倍).tif,39.56,2026-03-24T01:15:20.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-9(20倍).tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号3-9(20倍).tif,肿瘤SK类皮下IKZF1序号3-9(20倍).tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号3__20x,肿瘤SK类皮下,序号3,IKZF1,,20x,9,9,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号3__20x\肿瘤SK类皮下IKZF1序号3-9(20倍).tif,39.74,2026-03-24T01:16:40.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-1（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-1（20倍）.tif,肿瘤SK类皮下IKZF1序号4-1（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,1,1,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-1（20倍）.tif,41.34,2026-03-24T01:31:52.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-10（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-10（20倍）.tif,肿瘤SK类皮下IKZF1序号4-10（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,10,10,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-10（20倍）.tif,39.61,2026-03-24T01:38:08.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-11（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-11（20倍）.tif,肿瘤SK类皮下IKZF1序号4-11（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,11,11,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-11（20倍）.tif,39.28,2026-03-24T01:38:38.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-12（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-12（20倍）.tif,肿瘤SK类皮下IKZF1序号4-12（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,12,12,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-12（20倍）.tif,40.51,2026-03-24T01:39:12.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-13（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-13（20倍）.tif,肿瘤SK类皮下IKZF1序号4-13（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,13,13,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-13（20倍）.tif,39.72,2026-03-24T01:39:42.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-14（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-14（20倍）.tif,肿瘤SK类皮下IKZF1序号4-14（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,14,14,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-14（20倍）.tif,40.61,2026-03-24T01:40:12.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-15（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-15（20倍）.tif,肿瘤SK类皮下IKZF1序号4-15（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,15,15,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-15（20倍）.tif,40.65,2026-03-24T01:40:40.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-2（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-2（20倍）.tif,肿瘤SK类皮下IKZF1序号4-2（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,2,2,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-2（20倍）.tif,39.01,2026-03-24T01:33:22.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-3（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-3（20倍）.tif,肿瘤SK类皮下IKZF1序号4-3（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,3,3,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-3（20倍）.tif,40.12,2026-03-24T01:34:02.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-4（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-4（20倍）.tif,肿瘤SK类皮下IKZF1序号4-4（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,4,4,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-4（20倍）.tif,39.34,2026-03-24T01:34:46.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-5（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-5（20倍）.tif,肿瘤SK类皮下IKZF1序号4-5（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,5,5,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-5（20倍）.tif,40.26,2026-03-24T01:35:20.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-6（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-6（20倍）.tif,肿瘤SK类皮下IKZF1序号4-6（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,6,6,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-6（20倍）.tif,40,2026-03-24T01:35:42.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-7（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-7（20倍）.tif,肿瘤SK类皮下IKZF1序号4-7（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,7,7,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-7（20倍）.tif,40.53,2026-03-24T01:36:10.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-8（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-8（20倍）.tif,肿瘤SK类皮下IKZF1序号4-8（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,8,8,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-8（20倍）.tif,39.3,2026-03-24T01:36:54.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-9（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号4-9（20倍）.tif,肿瘤SK类皮下IKZF1序号4-9（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号4__20x,肿瘤SK类皮下,序号4,IKZF1,,20x,9,9,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号4__20x\肿瘤SK类皮下IKZF1序号4-9（20倍）.tif,40.01,2026-03-24T01:37:24.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号5-1（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号5-1（20倍）.tif,肿瘤SK类皮下IKZF1序号5-1（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号5__20x,肿瘤SK类皮下,序号5,IKZF1,,20x,1,1,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号5__20x\肿瘤SK类皮下IKZF1序号5-1（20倍）.tif,39.25,2026-03-24T01:41:58.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下IKZF1序号5-10（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下IKZF1序号5-10（20倍）.tif,肿瘤SK类皮下IKZF1序号5-10（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__IKZF1__序号5__20x,肿瘤SK类皮下,序号5,IKZF1,,20x,10,10,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__IKZF1__序号5__20x\肿瘤SK类皮下IKZF1序号5-10（20倍）.tif,40.53,2026-03-24T01:48:00.000Z,
